productId,partNumber,brand,name,description,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,maxPressure,maxTemperature,usp,imageUrl,catalogUrl,status
PHEN-Luna-C18-10um-75x2.0,Luna-C18-10um-75x2.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 75 x 2.0 mm",10,100,75,2.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-75x2.1,Luna-C18-10um-75x2.1,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 75 x 2.1 mm",10,100,75,2.1,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-75x3.0,Luna-C18-10um-75x3.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 75 x 3.0 mm",10,100,75,3.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-75x4.6,Luna-C18-10um-75x4.6,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 75 x 4.6 mm",10,100,75,4.6,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-100x1.0,Luna-C18-10um-100x1.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 100 x 1.0 mm",10,100,100,1.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-100x2.0,Luna-C18-10um-100x2.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 100 x 2.0 mm",10,100,100,2.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-100x2.1,Luna-C18-10um-100x2.1,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 100 x 2.1 mm",10,100,100,2.1,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-100x3.0,Luna-C18-10um-100x3.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 100 x 3.0 mm",10,100,100,3.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-100x4.6,Luna-C18-10um-100x4.6,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 100 x 4.6 mm",10,100,100,4.6,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-150x1.0,Luna-C18-10um-150x1.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 150 x 1.0 mm",10,100,150,1.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-150x2.0,Luna-C18-10um-150x2.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 150 x 2.0 mm",10,100,150,2.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-150x2.1,Luna-C18-10um-150x2.1,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 150 x 2.1 mm",10,100,150,2.1,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-150x3.0,Luna-C18-10um-150x3.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 150 x 3.0 mm",10,100,150,3.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-150x4.6,Luna-C18-10um-150x4.6,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 150 x 4.6 mm",10,100,150,4.6,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-250x1.0,Luna-C18-10um-250x1.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 250 x 1.0 mm",10,100,250,1.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-250x2.0,Luna-C18-10um-250x2.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 250 x 2.0 mm",10,100,250,2.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-250x2.1,Luna-C18-10um-250x2.1,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 250 x 2.1 mm",10,100,250,2.1,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-250x3.0,Luna-C18-10um-250x3.0,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 250 x 3.0 mm",10,100,250,3.0,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Luna-C18-10um-250x4.6,Luna-C18-10um-250x4.6,Phenomenex,Luna 10 µm C18(2) 100 Å,"Luna 10 µm C18(2) 100 Å; Series: Luna C18(2) 10 µm; Specifications: Particle Size: 10 µm, Phase Type: C18(2), Pore Size: 100Å, Dimensions: 250 x 4.6 mm",10,100,250,4.6,C18(2),2,9,2-9,400 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-30x2.1,Kinetex-C18-1.7um-30x2.1,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 2.1 mm",1.7,100,30,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-30x3.0,Kinetex-C18-1.7um-30x3.0,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 3.0 mm",1.7,100,30,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-30x4.6,Kinetex-C18-1.7um-30x4.6,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 4.6 mm",1.7,100,30,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-50x2.1,Kinetex-C18-1.7um-50x2.1,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 2.1 mm",1.7,100,50,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-50x3.0,Kinetex-C18-1.7um-50x3.0,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 3.0 mm",1.7,100,50,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-50x4.6,Kinetex-C18-1.7um-50x4.6,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 4.6 mm",1.7,100,50,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-75x2.1,Kinetex-C18-1.7um-75x2.1,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 2.1 mm",1.7,100,75,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-75x3.0,Kinetex-C18-1.7um-75x3.0,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 3.0 mm",1.7,100,75,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-75x4.6,Kinetex-C18-1.7um-75x4.6,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 4.6 mm",1.7,100,75,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-100x2.1,Kinetex-C18-1.7um-100x2.1,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 2.1 mm",1.7,100,100,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-100x3.0,Kinetex-C18-1.7um-100x3.0,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 3.0 mm",1.7,100,100,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-100x4.6,Kinetex-C18-1.7um-100x4.6,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 4.6 mm",1.7,100,100,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-150x2.1,Kinetex-C18-1.7um-150x2.1,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 2.1 mm",1.7,100,150,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-150x3.0,Kinetex-C18-1.7um-150x3.0,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 3.0 mm",1.7,100,150,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-1.7um-150x4.6,Kinetex-C18-1.7um-150x4.6,Phenomenex,Kinetex 1.7 µm C18 100 Å,"Kinetex 1.7 µm C18 100 Å; Series: Kinetex C18 1.7 µm; Specifications: Particle Size: 1.7 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 4.6 mm",1.7,100,150,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-30x2.1,Kinetex-C18-2.6um-30x2.1,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 2.1 mm",2.6,100,30,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-30x3.0,Kinetex-C18-2.6um-30x3.0,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 3.0 mm",2.6,100,30,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-30x4.6,Kinetex-C18-2.6um-30x4.6,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 4.6 mm",2.6,100,30,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-50x2.1,Kinetex-C18-2.6um-50x2.1,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 2.1 mm",2.6,100,50,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-50x3.0,Kinetex-C18-2.6um-50x3.0,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 3.0 mm",2.6,100,50,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-50x4.6,Kinetex-C18-2.6um-50x4.6,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 4.6 mm",2.6,100,50,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-75x2.1,Kinetex-C18-2.6um-75x2.1,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 2.1 mm",2.6,100,75,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-75x3.0,Kinetex-C18-2.6um-75x3.0,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 3.0 mm",2.6,100,75,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-75x4.6,Kinetex-C18-2.6um-75x4.6,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 4.6 mm",2.6,100,75,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-100x2.1,Kinetex-C18-2.6um-100x2.1,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 2.1 mm",2.6,100,100,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-100x3.0,Kinetex-C18-2.6um-100x3.0,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 3.0 mm",2.6,100,100,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-100x4.6,Kinetex-C18-2.6um-100x4.6,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 4.6 mm",2.6,100,100,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-150x2.1,Kinetex-C18-2.6um-150x2.1,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 2.1 mm",2.6,100,150,2.1,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-150x3.0,Kinetex-C18-2.6um-150x3.0,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 3.0 mm",2.6,100,150,3.0,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-2.6um-150x4.6,Kinetex-C18-2.6um-150x4.6,Phenomenex,Kinetex 2.6 µm C18 100 Å,"Kinetex 2.6 µm C18 100 Å; Series: Kinetex C18 2.6 µm; Specifications: Particle Size: 2.6 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 4.6 mm",2.6,100,150,4.6,C18,1,12,1-12,600 bar,,L1,,,active
PHEN-Kinetex-C18-5um-30x2.1,Kinetex-C18-5um-30x2.1,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 2.1 mm",5,100,30,2.1,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-30x3.0,Kinetex-C18-5um-30x3.0,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 3.0 mm",5,100,30,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-30x4.6,Kinetex-C18-5um-30x4.6,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 30 x 4.6 mm",5,100,30,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-50x2.1,Kinetex-C18-5um-50x2.1,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 2.1 mm",5,100,50,2.1,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-50x3.0,Kinetex-C18-5um-50x3.0,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 3.0 mm",5,100,50,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-50x4.6,Kinetex-C18-5um-50x4.6,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 50 x 4.6 mm",5,100,50,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-75x2.1,Kinetex-C18-5um-75x2.1,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 2.1 mm",5,100,75,2.1,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-75x3.0,Kinetex-C18-5um-75x3.0,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 3.0 mm",5,100,75,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-75x4.6,Kinetex-C18-5um-75x4.6,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 75 x 4.6 mm",5,100,75,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-100x2.1,Kinetex-C18-5um-100x2.1,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 2.1 mm",5,100,100,2.1,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-100x3.0,Kinetex-C18-5um-100x3.0,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 3.0 mm",5,100,100,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-100x4.6,Kinetex-C18-5um-100x4.6,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 100 x 4.6 mm",5,100,100,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-150x2.1,Kinetex-C18-5um-150x2.1,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 2.1 mm",5,100,150,2.1,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-150x3.0,Kinetex-C18-5um-150x3.0,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 3.0 mm",5,100,150,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Kinetex-C18-5um-150x4.6,Kinetex-C18-5um-150x4.6,Phenomenex,Kinetex 5 µm C18 100 Å,"Kinetex 5 µm C18 100 Å; Series: Kinetex C18 5 µm; Specifications: Particle Size: 5 µm, Phase Type: C18, Pore Size: 100Å, Dimensions: 150 x 4.6 mm",5,100,150,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-C18-3um-50x2.0,Gemini-C18-3um-50x2.0,Phenomenex,Gemini 3 µm C18 110 Å,"Gemini 3 µm C18 110 Å; Series: Gemini C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 2.0 mm",3,110,50,2.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-C18-3um-50x3.0,Gemini-C18-3um-50x3.0,Phenomenex,Gemini 3 µm C18 110 Å,"Gemini 3 µm C18 110 Å; Series: Gemini C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 3.0 mm",3,110,50,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-C18-3um-50x4.6,Gemini-C18-3um-50x4.6,Phenomenex,Gemini 3 µm C18 110 Å,"Gemini 3 µm C18 110 Å; Series: Gemini C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 50 x 4.6 mm",3,110,50,4.6,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-C18-3um-100x2.0,Gemini-C18-3um-100x2.0,Phenomenex,Gemini 3 µm C18 110 Å,"Gemini 3 µm C18 110 Å; Series: Gemini C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 2.0 mm",3,110,100,2.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-C18-3um-100x3.0,Gemini-C18-3um-100x3.0,Phenomenex,Gemini 3 µm C18 110 Å,"Gemini 3 µm C18 110 Å; Series: Gemini C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 3.0 mm",3,110,100,3.0,C18,1,12,1-12,400 bar,,L1,,,active
PHEN-Gemini-C18-3um-100x4.6,Gemini-C18-3um-100x4.6,Phenomenex,Gemini 3 µm C18 110 Å,"Gemini 3 µm C18 110 Å; Series: Gemini C18 3 µm; Specifications: Particle Size: 3 µm, Phase Type: C18, Pore Size: 110Å, Dimensions: 100 x 4.6 mm",3,110,100,4.6,C18,1,12,1-12,400 bar,,L1,,,active
