productId,partNumber,brand,name,description,descriptionQuality,specifications,imageUrl,catalogUrl,technicalDocUrl,crawlStatus,failureReason
AGIL-820750-942,820750-942,Agilent,820750-942,"InfinityLab Poroshell 120
Part Number:820750-942
InfinityLab Poroshell 120 Aq-C18 4.6 mm 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-820750-942/820750-942,,success,
AGIL-820950-928,820950-928,Agilent,820950-928,"ZORBAX
Part Number:820950-928
ZORBAX Bonus-RP, 4.6 x 12.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""Yes"", ""Hardware"": ""Cartridge"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""12.5 mm"", ""Maximum Temperature"": ""40 °C at pH 8-960 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-820950-928/820950-928,,success,
AGIL-821125-936,821125-936,Agilent,821125-936,"ZORBAX Eclipse Plus
Part Number:821125-936
ZORBAX Eclipse Plus C18, 2.1 x 12.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""12.5 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-821125-936/821125-936,,success,
AGIL-821725-901,821725-901,Agilent,821725-901,"Particle Type
Fully Porous
Phase
Eclipse Plus C18
Pore Size
95 Å
Pressure Rating
1200 bar
Separation Mode
Reversed Phase
UNSPSC Code
41115709
USP Designation
L1
pH Range
2-9
Literature
Applications
Return to top
  Customers Also Bought These Products
ZORBAX RRHD Eclipse Plus C18 HPLC Column, 2.1 x 100 mm, 1.",high,"{""Agency Method"": ""EPA 537.1EPA 533ASTM D7979"", ""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""Low Dispersion UHPLCUHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""1200 bar"", ""Separation Mode"": ""Reversed Phase"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-821725-901/821725-901,,success,
AGIL-821725-925,821725-925,Agilent,821725-925,"InfinityLab Poroshell 120
Part Number:821725-925
InfinityLab Poroshell 120 Bonus-RP, 2.1 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-821725-925/821725-925,,success,
AGIL-821725-953,821725-953,Agilent,821725-953,"InfinityLab Poroshell 120
Part Number:821725-953
InfinityLab Poroshell 120 CS-C18, 2.1 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-821725-953/821725-953,,success,
AGIL-821725-955,821725-955,Agilent,821725-955,"InfinityLab Poroshell 120
Part Number:821725-955
InfinityLab Poroshell 120 Aq-C18 2.1 mm 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-821725-955/821725-955,,success,
AGIL-823750-925,823750-925,Agilent,823750-925,"InfinityLab Poroshell 120
Part Number:823750-925
InfinityLab Poroshell 120 Bonus-RP, 3.0 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-823750-925/823750-925,,success,
AGIL-823750-949,823750-949,Agilent,823750-949,"InfinityLab Poroshell 120
Part Number:823750-949
InfinityLab Poroshell 120 CS-C18, 3.0 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-823750-949/823750-949,,success,
AGIL-823750-953,823750-953,Agilent,823750-953,"SGD
ADD TO CART
J&W CP-Sil 2 CB GC Column, 25 m, 0.25 mm, 0.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-823750-953/823750-953,,success,
AGIL-827700-914,827700-914,Agilent,827700-914,"ZORBAX
Endcapped
No
Guard Column
No
Hardware
Conventional
Inner Diameter (ID)
2.1 mm
LC Platform
UHPLC
Length
50 mm
Maximum Temperature
40 °C at pH 6-880 °C at pH 1-6
Molecular Weight Lower Limit
0 Da
Molecular Weight Upper Limit
3000 Da
Particle Size
1.",high,"{""Brand"": ""ZORBAX"", ""Endcapped"": ""No"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""UHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""40 °C at pH 6-880 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SB-Aq"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L96"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-827700-914/827700-914,,success,
AGIL-846975-914,846975-914,Agilent,846975-914,"ZORBAX StableBond Aq Column, 4.6 x 50 mm, 5 µm, 400 bar. Designed for highly aqueous mobile phases, features alkyl reversed-phase chemistry, retains hydrophilic compounds, prevents phase collapse. Ideal for hydrophilic compound analysis.",high,"{""Brand"": ""ZORBAX"", ""Endcapped"": ""No"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""40 °C at pH 6-880 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SB-Aq"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L96"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-846975-914/846975-914,,success,
AGIL-861954-314,861954-314,Agilent,861954-314,"ZORBAX RR StableBond Aq Column, 3.0 x 100 mm, 3.5 µm. Designed to retain hydrophilic and other compounds in highly aqueous mobile phases, including 100% water. Unique silane chemistry prevents phase collapse, ensuring consistent separations.",high,"{""Brand"": ""ZORBAX"", ""Endcapped"": ""No"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""40 °C at pH 6-880 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""3.5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SB-Aq"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L96"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-861954-314/861954-314,,success,
AGIL-863668-901,863668-901,Agilent,863668-901,"ZORBAX
Part Number:863668-901
ZORBAX RR Bonus-RP Column, 4.6 x 150 mm, 3.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""40 °C at pH 8-960 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""3.5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-863668-901/863668-901,,success,
AGIL-863953-914,863953-914,Agilent,863953-914,"ZORBAX RR StableBond Aq Column, 4.6 x 150 mm, 3.5 µm. Designed to retain hydrophilic and other compounds in highly aqueous mobile phases, including 100% water. Unique silane chemistry prevents phase collapse, ensuring consistent separations.",high,"{""Agency Method"": ""EPA 605"", ""Brand"": ""ZORBAX"", ""Endcapped"": ""No"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""40 °C at pH 6-880 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""3.5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SB-Aq"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L96"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-863953-914/863953-914,,success,
AGIL-865750-907,865750-907,Agilent,865750-907,"Home
Order Center
865750-907
AdvanceBio Surfactant HPLC Columns
Part Number:865750-907
AdvanceBio Surfactant Profiling HPLC columns, 2.1 x 50 mm.",medium,"{""Brand"": ""AdvanceBio Surfactant Profiling"", ""Guard Column"": ""No"", ""Hardware"": ""SS"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""Stainless Steel"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""80 °C"", ""Particle Size"": ""3.5 µm"", ""Particle Type"": ""Fully Porous"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""Storage Temp Conditions"": ""Store at room temperature"", ""Technique"": ""LC & LC/MS"", ""USP Designation"": ""41115709"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-865750-907/865750-907,,success,
AGIL-880668-301,880668-301,Agilent,880668-301,"ZORBAX
Part Number:880668-301
ZORBAX Bonus-RP, 3.0 x 250 mm, 5 µm.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 8-960 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-880668-301/880668-301,,success,
AGIL-880952-703,880952-703,Agilent,880952-703,"SGD
ADD TO CART
ZORBAX Eclipse XDB-C18 HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar
990967-902
List Price:1,360.",medium,"{""Brand"": ""ZORBAX"", ""Hardware"": ""SS"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""Stainless Steel"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""80 °C"", ""Part Number Application Domain"": ""Biopharma"", ""Part Number Application"": ""PeptidesProteins"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SAX"", ""Pore Size"": ""70 Å"", ""Pressure Rating"": ""350 bar"", ""Separation Mode"": ""Ion Exchange (IEX)"", ""Shipping Solvent"": ""Phosphate Buffer"", ""Technique"": ""LC"", ""UNSPSC Code"": ""41115711"", ""pH Range"": ""2-7""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-880952-703/880952-703,,success,
AGIL-880952-704,880952-704,Agilent,880952-704,"SGD
ADD TO CART
ZORBAX Eclipse XDB-C18 HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar
990967-902
List Price:1,360.",medium,"{""Brand"": ""ZORBAX"", ""Hardware"": ""SS"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""Stainless Steel"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""80 °C"", ""Part Number Application Domain"": ""Biopharma"", ""Part Number Application"": ""PeptidesProteins"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SCX"", ""Pore Size"": ""300 Å"", ""Pressure Rating"": ""350 bar"", ""Separation Mode"": ""Ion Exchange (IEX)"", ""Shipping Solvent"": ""Phosphate Buffer"", ""Technique"": ""LC"", ""UNSPSC Code"": ""41115711"", ""pH Range"": ""2-7""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-880952-704/880952-704,,success,
AGIL-880952-705,880952-705,Agilent,880952-705,"SGD
ADD TO CART
ZORBAX Rx-C8 HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar
880967-901
List Price:1,360.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""7 %"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Original CN"", ""Pore Size"": ""70 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Normal PhaseReversed Phase"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-7""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-880952-705/880952-705,,success,
AGIL-880952-706,880952-706,Agilent,880952-706,"Water
UNSPSC Code
41115709
pH Range
2-8
  Customers Also Bought These Products
ZORBAX Rx-C8 HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar
880967-901
List Price:1,360.",medium,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""12 %"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Original C8"", ""Pore Size"": ""70 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-880952-706/880952-706,,success,
AGIL-880967-901,880967-901,Agilent,"ZORBAX Rx-C8 HPLC Column, 4","ZORBAX Rx-C8 HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar. Provides an excellent balance for applications requiring moderate hydrophobic interactions, ideal for pharmaceutical, environmental, food, biochemical research.",high,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""5.5 %"", ""Endcapped"": ""No"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 6-880 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Rx-C8"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-880967-901/880967-901,,success,
AGIL-880975-902,880975-902,Agilent,880975-902,"SGD
ADD TO CART
ZORBAX Eclipse XDB-C18 HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar
990967-902
List Price:1,360.",medium,"{""Agency Method"": ""EPA 555"", ""Brand"": ""ZORBAX"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""No"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 6-890 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SB-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""0.8-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-880975-902/880975-902,,success,
AGIL-880975-914,880975-914,Agilent,"ZORBAX StableBond Aq HPLC Column, 4","ZORBAX StableBond Aq HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar. Designed for highly aqueous mobile phases, features alkyl reversed-phase chemistry, retains hydrophilic compounds, prevents phase collapse. Ideal for hydrophilic compound analysis.",high,"{""Brand"": ""ZORBAX"", ""Endcapped"": ""No"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 6-880 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SB-Aq"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115711"", ""USP Designation"": ""L96"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-880975-914/880975-914,,success,
