productId,partNumber,name,brand,productType,particleSize,poreSize,columnLength,innerDiameter,phaseType,phRange,status
REST-9303A62,9303A62,"Raptor C8, 2.7 µm, 150 x 2.1 mm HPLC Column",Restek,HPLC Column,2.7,,150.0,2.1,C8,,active
REST-9311A12-T,9311A12-T,"Raptor Inert Polar X, 2.7 µm, 100 x 2.1 mm LC Column",Restek,HPLC Column,2.7,,100.0,2.1,Polar,,active
REST-9314A62-T,9314A62-T,"Raptor Inert ARC-18, 2.7 µm, 150 x 2.1 mm HPLC Column",Restek,HPLC Column,2.7,,150.0,2.1,ARC-18,,active
REST-9303A15,9303A15,"Raptor C8, 2.7 µm, 100 x 4.6 mm HPLC Column",Restek,HPLC Column,2.7,,100.0,4.6,C8,,active
REST-916556E-T,916556E-T,"Allure Inert Organic Acids, 5 µm, 150 x 3.0 mm HPLC Column",Restek,HPLC Column,5.0,,150.0,3.0,Organic,,active
REST-9310A52-T,9310A52-T,"Raptor Inert HILIC-Si, 2.7 µm, 50 x 2.1 mm HPLC Column",Restek,HPLC Column,2.7,,50.0,2.1,HILIC-Si,,active
REST-9311A52-T,9311A52-T,"Raptor Inert Polar X, 2.7 µm, 50 x 2.1 mm LC Column",Restek,HPLC Column,2.7,,50.0,2.1,Polar,,active
REST-963431E-T,963431E-T,"Force Inert C18, 3 µm, 100 x 3.0 mm LC Column",Restek,HPLC Column,3.0,,100.0,3.0,C18,,active
REST-9634252-T,9634252-T,"Force Inert C18, 1.8 µm, 50 x 2.1 mm LC Column",Restek,HPLC Column,1.8,,50.0,2.1,C18,,active
REST-9319A1E-T,9319A1E-T,"Raptor Inert FluoroPhenyl, 2.7 µm, 100 x 3.0 mm HPLC Column",Restek,HPLC Column,2.7,,100.0,3.0,FluoroPhenyl,,active
REST-9175332-T,9175332-T,"Ultra Inert IBD, 3 µm, 30 x 2.1 mm HPLC Column",Restek,HPLC Column,3.0,,30.0,2.1,IBD,,active
REST-9304A1E-T,9304A1E-T,"Raptor Inert C18, 2.7 µm, 100 x 3.0 mm HPLC Column",Restek,HPLC Column,2.7,,100.0,3.0,C18,,active
REST-9303A52,9303A52,"Raptor C8, 2.7 µm, 50 x 2.1 mm HPLC Column",Restek,HPLC Column,2.7,,50.0,2.1,C8,,active
REST-9309512-T,9309512-T,"Raptor Inert Biphenyl, 5 µm, 100 x 2.1 mm HPLC Column",Restek,HPLC Column,5.0,,100.0,2.1,Biphenyl,,active
REST-9309252-T,9309252-T,"Raptor Inert Biphenyl, 1.8 µm, 50 x 2.1 mm HPLC Column",Restek,HPLC Column,1.8,,50.0,2.1,Biphenyl,,active
REST-9304A62-T,9304A62-T,"Raptor Inert C18, 2.7 µm, 150 x 2.1 mm HPLC Column",Restek,HPLC Column,2.7,,150.0,2.1,C18,,active
REST-9303A5E,9303A5E,"Raptor C8, 2.7 µm, 50 x 3.0 mm HPLC Column",Restek,HPLC Column,2.7,,50.0,3.0,C8,,active
REST-9629212-T,9629212-T,"Force Inert Biphenyl, 1.8 µm, 100 x 2.1 mm LC Column",Restek,HPLC Column,1.8,,100.0,2.1,Biphenyl,,active
REST-9309A6E-T,9309A6E-T,"Raptor Inert Biphenyl, 2.7 µm, 150 x 3.0 mm HPLC Column",Restek,HPLC Column,2.7,,150.0,3.0,Biphenyl,,active
REST-930925E-T,930925E-T,"Raptor Inert Biphenyl, 1.8 µm, 50 x 3.0 mm HPLC Column",Restek,HPLC Column,1.8,,50.0,3.0,Biphenyl,,active
REST-9303A65,9303A65,"Raptor C8, 2.7 µm, 150 x 4.6 mm HPLC Column",Restek,HPLC Column,2.7,,150.0,4.6,C8,,active
REST-9634352-T,9634352-T,"Force Inert C18, 3 µm, 50 x 2.1 mm LC Column",Restek,HPLC Column,3.0,,50.0,2.1,C18,,active
REST-9309A15-T,9309A15-T,"Raptor Inert Biphenyl, 2.7 µm, 100 x 4.6 mm HPLC Column",Restek,HPLC Column,2.7,,100.0,4.6,Biphenyl,,active
REST-9311A32-T,9311A32-T,"Raptor Inert Polar X, 2.7 µm, 30 x 2.1 mm LC Column",Restek,HPLC Column,2.7,,30.0,2.1,Polar,,active
REST-963931E-T,963931E-T,"Force Inert FluoroPhenyl, 3 µm, 100 x 3.0 mm LC Column",Restek,HPLC Column,3.0,,100.0,3.0,FluoroPhenyl,,active
REST-9310A12-T,9310A12-T,"Raptor Inert HILIC-Si, 2.7 µm, 100 x 2.1 mm HPLC Column",Restek,HPLC Column,2.7,,100.0,2.1,HILIC-Si,,active
REST-9175565-T,9175565-T,"Ultra Inert IBD, 5 µm, 150 x 4.6 mm HPLC Column",Restek,HPLC Column,5.0,,150.0,4.6,IBD,,active
REST-9314262-T,9314262-T,"Raptor Inert ARC-18, 1.8 µm, 150 x 2.1 mm HPLC Column",Restek,HPLC Column,1.8,,150.0,2.1,ARC-18,,active
REST-9319212-T,9319212-T,"Raptor Inert FluoroPhenyl, 1.8 µm, 100 x 2.1 mm HPLC Column",Restek,HPLC Column,1.8,,100.0,2.1,FluoroPhenyl,,active
REST-9304212-T,9304212-T,"Raptor Inert C18, 1.8 µm, 100 x 2.1 mm HPLC Column",Restek,HPLC Column,1.8,,100.0,2.1,C18,,active
REST-9303A12,9303A12,"Raptor C8, 2.7 µm, 100 x 2.1 mm HPLC Column",Restek,HPLC Column,2.7,,100.0,2.1,C8,,active
ACE-76382-576,76382-576,"ACE C18, HPLC Columns, 5 µm - C18 5um 4.60mm x 50mm",ACE,HPLC Column,5.0,100.0,50.0,4.6,C18,,active
ACE-76386-626,76386-626,"ACE C18, HPLC Columns, 5 µm - C18 5um 4.60mm x 75mm",ACE,HPLC Column,5.0,100.0,75.0,4.6,C18,,active
ACE-76386-014,76386-014,"ACE C18, HPLC Columns, 5 µm - C18 5um 4.60mm x 100mm",ACE,HPLC Column,5.0,100.0,100.0,4.6,C18,,active
ACE-76382-577,76382-577,"ACE C18, HPLC Columns, 5 µm - C18 5um 4.60mm x 125mm",ACE,HPLC Column,5.0,100.0,125.0,4.6,C18,,active
ACE-76382-578,76382-578,"ACE C18, HPLC Columns, 5 µm - C18 5um 4.60mm x 150mm",ACE,HPLC Column,5.0,100.0,150.0,4.6,C18,,active
ACE-76386-198,76386-198,"ACE C18, HPLC Columns, 5 µm - C18 5um 4.60mm x 200mm",ACE,HPLC Column,5.0,100.0,200.0,4.6,C18,,active
ACE-76386-374,76386-374,"ACE C18, HPLC Columns, 5 µm - C18 5um 4.60mm x 300mm",ACE,HPLC Column,5.0,100.0,300.0,4.6,C18,,active
ACE-76385-988,76385-988,"ACE C18, HPLC Columns, 5 µm - C18 5um 7.75mm x 100mm",ACE,HPLC Column,5.0,100.0,100.0,7.75,C18,,active
ACE-76386-148,76386-148,"ACE C18, HPLC Columns, 5 µm - C18 5um 7.75mm x 150mm",ACE,HPLC Column,5.0,100.0,150.0,7.75,C18,,active
ACE-76386-306,76386-306,"ACE C18, HPLC Columns, 5 µm - C18 5um 7.75mm x 250mm",ACE,HPLC Column,5.0,100.0,250.0,7.75,C18,,active
ACE-76385-990,76385-990,"ACE C18, HPLC Columns, 5 µm - C18 5um 8.00mm x 100mm",ACE,HPLC Column,5.0,100.0,100.0,8.0,C18,,active
ACE-76386-150,76386-150,"ACE C18, HPLC Columns, 5 µm - C18 5um 10.00mm x 150mm",ACE,HPLC Column,5.0,100.0,150.0,10.0,C18,,active
ACE-76386-308,76386-308,"ACE C18, HPLC Columns, 5 µm - C18 5um 10.00mm x 250mm",ACE,HPLC Column,5.0,100.0,250.0,10.0,C18,,active
ACE-76386-002,76386-002,"ACE C18, HPLC Columns, 5 µm - C18 5um 21.20mm x 100mm",ACE,HPLC Column,5.0,100.0,100.0,21.2,C18,,active
ACE-76386-102,76386-102,"ACE C18, HPLC Columns, 5 µm - C18 5um 21.20mm x 125mm",ACE,HPLC Column,5.0,100.0,125.0,21.2,C18,,active
ACE-76386-152,76386-152,"ACE C18, HPLC Columns, 5 µm - C18 5um 21.20mm x 150mm",ACE,HPLC Column,5.0,100.0,150.0,21.2,C18,,active
ACE-76386-310,76386-310,"ACE C18, HPLC Columns, 5 µm - C18 5um 21.20mm x 250mm",ACE,HPLC Column,5.0,100.0,250.0,21.2,C18,,active
ACE-76386-312,76386-312,"ACE C18, HPLC Columns, 5 µm - C18 5um 30.00mm x 250mm",ACE,HPLC Column,5.0,100.0,250.0,30.0,C18,,active
ACE-76384-064,76384-064,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 0.30mm x 50mm",ACE,HPLC Column,3.0,100.0,50.0,0.3,C18-PFP,2.0-10.0,active
ACE-76384-066,76384-066,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 0.30mm x 100mm",ACE,HPLC Column,3.0,100.0,100.0,0.3,C18-PFP,2.0-10.0,active
ACE-76384-130,76384-130,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 0.30mm x 150mm",ACE,HPLC Column,3.0,100.0,150.0,0.3,C18-PFP,2.0-10.0,active
ACE-76384-068,76384-068,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 0.50mm x 50mm",ACE,HPLC Column,3.0,100.0,50.0,0.5,C18-PFP,2.0-10.0,active
ACE-76384-090,76384-090,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 0.50mm x 100mm",ACE,HPLC Column,3.0,100.0,100.0,0.5,C18-PFP,2.0-10.0,active
ACE-76384-132,76384-132,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 0.50mm x 150mm",ACE,HPLC Column,3.0,100.0,150.0,0.5,C18-PFP,2.0-10.0,active
ACE-76384-070,76384-070,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 1.00mm x 50mm",ACE,HPLC Column,3.0,100.0,50.0,1.0,C18-PFP,2.0-10.0,active
ACE-76384-072,76384-072,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 1.00mm x 100mm",ACE,HPLC Column,3.0,100.0,100.0,1.0,C18-PFP,2.0-10.0,active
ACE-76384-134,76384-134,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 1.00mm x 150mm",ACE,HPLC Column,3.0,100.0,150.0,1.0,C18-PFP,2.0-10.0,active
ACE-76384-074,76384-074,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 2.10mm x 30mm",ACE,HPLC Column,3.0,100.0,30.0,2.1,C18-PFP,2.0-10.0,active
ACE-76384-076,76384-076,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 2.10mm x 50mm",ACE,HPLC Column,3.0,100.0,50.0,2.1,C18-PFP,2.0-10.0,active
ACE-76384-098,76384-098,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 2.10mm x 100mm",ACE,HPLC Column,3.0,100.0,100.0,2.1,C18-PFP,2.0-10.0,active
ACE-76384-120,76384-120,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 2.10mm x 125mm",ACE,HPLC Column,3.0,100.0,125.0,2.1,C18-PFP,2.0-10.0,active
ACE-76384-142,76384-142,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 2.10mm x 150mm",ACE,HPLC Column,3.0,100.0,150.0,2.1,C18-PFP,2.0-10.0,active
ACE-76384-060,76384-060,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 3.00mm x 30mm",ACE,HPLC Column,3.0,100.0,30.0,3.0,C18-PFP,2.0-10.0,active
ACE-76384-080,76384-080,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 3.00mm x 50mm",ACE,HPLC Column,3.0,100.0,50.0,3.0,C18-PFP,2.0-10.0,active
ACE-76384-100,76384-100,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 3.00mm x 100mm",ACE,HPLC Column,3.0,100.0,100.0,3.0,C18-PFP,2.0-10.0,active
ACE-76384-122,76384-122,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 3.00mm x 125mm",ACE,HPLC Column,3.0,100.0,125.0,3.0,C18-PFP,2.0-10.0,active
ACE-76384-144,76384-144,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 3.00mm x 150mm",ACE,HPLC Column,3.0,100.0,150.0,3.0,C18-PFP,2.0-10.0,active
ACE-76384-062,76384-062,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.00mm x 30mm",ACE,HPLC Column,3.0,100.0,30.0,4.0,C18-PFP,2.0-10.0,active
ACE-76384-082,76384-082,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.00mm x 50mm",ACE,HPLC Column,3.0,100.0,50.0,4.0,C18-PFP,2.0-10.0,active
ACE-76384-102,76384-102,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.00mm x 100mm",ACE,HPLC Column,3.0,100.0,100.0,4.0,C18-PFP,2.0-10.0,active
ACE-76384-124,76384-124,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.00mm x 125mm",ACE,HPLC Column,3.0,100.0,125.0,4.0,C18-PFP,2.0-10.0,active
ACE-76384-146,76384-146,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.00mm x 150mm",ACE,HPLC Column,3.0,100.0,150.0,4.0,C18-PFP,2.0-10.0,active
ACE-76384-063,76384-063,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.60mm x 30mm",ACE,HPLC Column,3.0,100.0,30.0,4.6,C18-PFP,2.0-10.0,active
ACE-76384-083,76384-083,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.60mm x 50mm",ACE,HPLC Column,3.0,100.0,50.0,4.6,C18-PFP,2.0-10.0,active
ACE-76384-104,76384-104,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.60mm x 100mm",ACE,HPLC Column,3.0,100.0,100.0,4.6,C18-PFP,2.0-10.0,active
ACE-76384-126,76384-126,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.60mm x 125mm",ACE,HPLC Column,3.0,100.0,125.0,4.6,C18-PFP,2.0-10.0,active
ACE-76384-148,76384-148,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.60mm x 150mm",ACE,HPLC Column,3.0,100.0,150.0,4.6,C18-PFP,2.0-10.0,active
ACE-76384-168,76384-168,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.60mm x 200mm",ACE,HPLC Column,3.0,100.0,200.0,4.6,C18-PFP,2.0-10.0,active
ACE-76384-188,76384-188,"ACE C18-PFP, HPLC Columns, 3 µm - C18-PFP 3um 4.60mm x 250mm",ACE,HPLC Column,3.0,100.0,250.0,4.6,C18-PFP,2.0-10.0,active
AVAN-76394-738,76394-738,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,110.0,50.0,2.1,C18,2.0 - 8.0,active
AVAN-76394-740,76394-740,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,110.0,100.0,2.1,C18,2.0 - 8.0,active
AVAN-76394-742,76394-742,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,110.0,100.0,4.6,C18,2.0 - 8.0,active
AVAN-76394-744,76394-744,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,110.0,150.0,4.6,C18,2.0 - 8.0,active
AVAN-76394-746,76394-746,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,110.0,150.0,4.6,C18,2.0 - 8.0,active
AVAN-76394-748,76394-748,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,50.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-750,76394-750,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,50.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-786,76394-786,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,75.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-758,76394-758,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,100.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-768,76394-768,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,125.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-776,76394-776,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,150.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-752,76394-752,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,50.0,3.0,C18(2),2.0 - 8.0,active
AVAN-76394-790,76394-790,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,75.0,4.0,C18(2),2.0 - 8.0,active
AVAN-76394-762,76394-762,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,100.0,4.0,C18(2),2.0 - 8.0,active
AVAN-76394-772,76394-772,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,125.0,4.0,C18(2),2.0 - 8.0,active
AVAN-76394-780,76394-780,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,150.0,4.0,C18(2),2.0 - 8.0,active
AVAN-76394-756,76394-756,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,50.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-792,76394-792,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,75.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-764,76394-764,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,100.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-774,76394-774,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,125.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-782,76394-782,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,150.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-784,76394-784,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,3.0,95.0,150.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-948,76394-948,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,50.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-950,76394-950,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,50.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76395-000,76395-000,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,75.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-958,76394-958,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,100.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-966,76394-966,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,125.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-974,76394-974,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,150.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-984,76394-984,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,250.0,2.1,C18(2),2.0 - 8.0,active
AVAN-76394-952,76394-952,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,50.0,3.0,C18(2),2.0 - 8.0,active
AVAN-76394-960,76394-960,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,100.0,3.0,C18(2),2.0 - 8.0,active
AVAN-76394-968,76394-968,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,125.0,3.0,C18(2),2.0 - 8.0,active
AVAN-76394-976,76394-976,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,150.0,3.0,C18(2),2.0 - 8.0,active
AVAN-76394-956,76394-956,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,50.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-964,76394-964,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,100.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-972,76394-972,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,125.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-980,76394-980,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,150.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-986,76394-986,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,95.0,250.0,4.6,C18(2),2.0 - 8.0,active
AVAN-76394-944,76394-944,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,110.0,100.0,4.6,C18,2.0 - 8.0,active
AVAN-76394-946,76394-946,"Avantor® ACE® Generix® C18 & C18(2), Analytical HPLC Columns",Avantor,HPLC Column,5.0,110.0,150.0,4.6,C18,2.0 - 8.0,active
DAIC-80511,80511,CHIRALPAK® IA-3 Guard cartridge ( ×3 ),Daicel,HPLC Column,3.0,,10.0,4.0,Immobilized Chiral,,active
DAIC-80522,80522,CHIRALPAK® IA-3 Analytical column,Daicel,HPLC Column,3.0,,50.0,4.6,Immobilized Chiral,,active
DAIC-80523,80523,CHIRALPAK® IA-3 Analytical column,Daicel,HPLC Column,3.0,,100.0,4.6,Immobilized Chiral,,active
DAIC-80524,80524,CHIRALPAK® IA-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,4.6,Immobilized Chiral,,active
DAIC-80525,80525,CHIRALPAK® IA-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,4.6,Immobilized Chiral,,active
DAIC-80594,80594,CHIRALPAK® IA-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,2.1,Immobilized Chiral,,active
DAIC-80595,80595,CHIRALPAK® IA-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,2.1,Immobilized Chiral,,active
DAIC-81511,81511,CHIRALPAK® IB-3 Guard cartridge ( ×3 ),Daicel,HPLC Column,3.0,,10.0,4.0,Immobilized Chiral,,active
DAIC-81522,81522,CHIRALPAK® IB-3 Analytical column,Daicel,HPLC Column,3.0,,50.0,4.6,Immobilized Chiral,,active
DAIC-81523,81523,CHIRALPAK® IB-3 Analytical column,Daicel,HPLC Column,3.0,,100.0,4.6,Immobilized Chiral,,active
DAIC-81524,81524,CHIRALPAK® IB-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,4.6,Immobilized Chiral,,active
DAIC-81525,81525,CHIRALPAK® IB-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,4.6,Immobilized Chiral,,active
DAIC-81594,81594,CHIRALPAK® IB-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,2.1,Immobilized Chiral,,active
DAIC-81595,81595,CHIRALPAK® IB-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,2.1,Immobilized Chiral,,active
DAIC-88511,88511,CHIRALPAK® IB N-3 Guard cartridge ( ×3 ),Daicel,HPLC Column,3.0,,10.0,4.0,Immobilized Chiral,,active
DAIC-88522,88522,CHIRALPAK® IB N-3 Analytical column,Daicel,HPLC Column,3.0,,50.0,4.6,Immobilized Chiral,,active
DAIC-88523,88523,CHIRALPAK® IB N-3 Analytical column,Daicel,HPLC Column,3.0,,100.0,4.6,Immobilized Chiral,,active
DAIC-88524,88524,CHIRALPAK® IB N-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,4.6,Immobilized Chiral,,active
DAIC-88525,88525,CHIRALPAK® IB N-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,4.6,Immobilized Chiral,,active
DAIC-88594,88594,CHIRALPAK® IB N-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,2.1,Immobilized Chiral,,active
DAIC-88595,88595,CHIRALPAK® IB N-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,2.1,Immobilized Chiral,,active
DAIC-83511,83511,CHIRALPAK® IC-3 Guard cartridge ( ×3 ),Daicel,HPLC Column,3.0,,10.0,4.0,Immobilized Chiral,,active
DAIC-83522,83522,CHIRALPAK® IC-3 Analytical column,Daicel,HPLC Column,3.0,,50.0,4.6,Immobilized Chiral,,active
DAIC-83523,83523,CHIRALPAK® IC-3 Analytical column,Daicel,HPLC Column,3.0,,100.0,4.6,Immobilized Chiral,,active
DAIC-83524,83524,CHIRALPAK® IC-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,4.6,Immobilized Chiral,,active
DAIC-83525,83525,CHIRALPAK® IC-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,4.6,Immobilized Chiral,,active
DAIC-83594,83594,CHIRALPAK® IC-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,2.1,Immobilized Chiral,,active
DAIC-83595,83595,CHIRALPAK® IC-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,2.1,Immobilized Chiral,,active
DAIC-84511,84511,CHIRALPAK® ID-3 Guard cartridge ( ×3 ),Daicel,HPLC Column,3.0,,10.0,4.0,Immobilized Chiral,,active
DAIC-84522,84522,CHIRALPAK® ID-3 Analytical column,Daicel,HPLC Column,3.0,,50.0,4.6,Immobilized Chiral,,active
DAIC-84523,84523,CHIRALPAK® ID-3 Analytical column,Daicel,HPLC Column,3.0,,100.0,4.6,Immobilized Chiral,,active
DAIC-84524,84524,CHIRALPAK® ID-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,4.6,Immobilized Chiral,,active
DAIC-84525,84525,CHIRALPAK® ID-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,4.6,Immobilized Chiral,,active
DAIC-84594,84594,CHIRALPAK® ID-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,2.1,Immobilized Chiral,,active
DAIC-84595,84595,CHIRALPAK® ID-3 Analytical column,Daicel,HPLC Column,3.0,,250.0,2.1,Immobilized Chiral,,active
DAIC-85511,85511,CHIRALPAK® IE-3 Guard cartridge ( ×3 ),Daicel,HPLC Column,3.0,,10.0,4.0,Immobilized Chiral,,active
DAIC-85522,85522,CHIRALPAK® IE-3 Analytical column,Daicel,HPLC Column,3.0,,50.0,4.6,Immobilized Chiral,,active
DAIC-85523,85523,CHIRALPAK® IE-3 Analytical column,Daicel,HPLC Column,3.0,,100.0,4.6,Immobilized Chiral,,active
DAIC-85524,85524,CHIRALPAK® IE-3 Analytical column,Daicel,HPLC Column,3.0,,150.0,4.6,Immobilized Chiral,,active
