brand,productId,partNumber,name,series,phaseType,particleSize,columnLength,innerDiameter,poreSize,productType,application,status,price,sorbentMass,cartridgeVolume,membraneType,diameter,material,volume,consumableType,mode,filmThickness,polarity,separationType
Shimadzu,SHIM-00033,SHIM-000033,"Shim-pack GIST Phenyl, 3 µm, 2.1 x 150 mm",Shim-pack GIST Phenyl,Phenyl,3.0,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00034,SHIM-000034,"Shim-pack GIST Phenyl, 3 µm, 4.6 x 250 mm",Shim-pack GIST Phenyl,Phenyl,3.0,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00035,SHIM-000035,"Shim-pack GIST Phenyl, 5 µm, 4.6 x 150 mm",Shim-pack GIST Phenyl,Phenyl,5.0,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00036,SHIM-000036,"Shim-pack GIST Phenyl, 5 µm, 4.6 x 250 mm",Shim-pack GIST Phenyl,Phenyl,5.0,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00037,SHIM-000037,"Shim-pack GIST HP C18, 2.2 µm, 2.0 x 50 mm",Shim-pack GIST HP C18,C18,2.2,50,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00038,SHIM-000038,"Shim-pack GIST HP C18, 2.2 µm, 2.0 x 100 mm",Shim-pack GIST HP C18,C18,2.2,100,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00039,SHIM-000039,"Shim-pack GIST HP C18, 2.2 µm, 2.0 x 150 mm",Shim-pack GIST HP C18,C18,2.2,150,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00040,SHIM-000040,"Shim-pack GIST HP C18, 3 µm, 2.1 x 50 mm",Shim-pack GIST HP C18,C18,3.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00041,SHIM-000041,"Shim-pack GIST HP C18, 3 µm, 2.1 x 100 mm",Shim-pack GIST HP C18,C18,3.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00042,SHIM-000042,"Shim-pack GIST HP C18, 3 µm, 2.1 x 150 mm",Shim-pack GIST HP C18,C18,3.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00043,SHIM-000043,"Shim-pack GIST HP C18, 3 µm, 4.6 x 250 mm",Shim-pack GIST HP C18,C18,3.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00044,SHIM-000044,"Shim-pack GIST HP C18, 5 µm, 4.6 x 150 mm",Shim-pack GIST HP C18,C18,5.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00045,SHIM-000045,"Shim-pack GIST HP C18, 5 µm, 4.6 x 250 mm",Shim-pack GIST HP C18,C18,5.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00046,SHIM-000046,"Shim-pack Velox C18, 2.2 µm, 2.0 x 50 mm",Shim-pack Velox C18,C18,2.2,50,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00047,SHIM-000047,"Shim-pack Velox C18, 2.2 µm, 2.0 x 100 mm",Shim-pack Velox C18,C18,2.2,100,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00048,SHIM-000048,"Shim-pack Velox C18, 2.2 µm, 2.0 x 150 mm",Shim-pack Velox C18,C18,2.2,150,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00049,SHIM-000049,"Shim-pack Velox C18, 3 µm, 2.1 x 50 mm",Shim-pack Velox C18,C18,3.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00050,SHIM-000050,"Shim-pack Velox C18, 3 µm, 2.1 x 100 mm",Shim-pack Velox C18,C18,3.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00051,SHIM-000051,"Shim-pack Velox C18, 3 µm, 2.1 x 150 mm",Shim-pack Velox C18,C18,3.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00052,SHIM-000052,"Shim-pack Velox C18, 3 µm, 4.6 x 250 mm",Shim-pack Velox C18,C18,3.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00053,SHIM-000053,"Shim-pack Velox C18, 5 µm, 4.6 x 150 mm",Shim-pack Velox C18,C18,5.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00054,SHIM-000054,"Shim-pack Velox C18, 5 µm, 4.6 x 250 mm",Shim-pack Velox C18,C18,5.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00055,SHIM-000055,"Shim-pack Velox C8, 2.2 µm, 2.0 x 50 mm",Shim-pack Velox C8,C8,2.2,50,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00056,SHIM-000056,"Shim-pack Velox C8, 2.2 µm, 2.0 x 100 mm",Shim-pack Velox C8,C8,2.2,100,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00057,SHIM-000057,"Shim-pack Velox C8, 2.2 µm, 2.0 x 150 mm",Shim-pack Velox C8,C8,2.2,150,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00058,SHIM-000058,"Shim-pack Velox C8, 3 µm, 2.1 x 50 mm",Shim-pack Velox C8,C8,3.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00059,SHIM-000059,"Shim-pack Velox C8, 3 µm, 2.1 x 100 mm",Shim-pack Velox C8,C8,3.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00060,SHIM-000060,"Shim-pack Velox C8, 3 µm, 2.1 x 150 mm",Shim-pack Velox C8,C8,3.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00061,SHIM-000061,"Shim-pack Velox C8, 3 µm, 4.6 x 250 mm",Shim-pack Velox C8,C8,3.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00062,SHIM-000062,"Shim-pack Velox C8, 5 µm, 4.6 x 150 mm",Shim-pack Velox C8,C8,5.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00063,SHIM-000063,"Shim-pack Velox C8, 5 µm, 4.6 x 250 mm",Shim-pack Velox C8,C8,5.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00064,SHIM-000064,"Shim-pack XR-ODS III, 2.2 µm, 2.0 x 50 mm",Shim-pack XR-ODS III,C18,2.2,50,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00065,SHIM-000065,"Shim-pack XR-ODS III, 2.2 µm, 2.0 x 100 mm",Shim-pack XR-ODS III,C18,2.2,100,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00066,SHIM-000066,"Shim-pack XR-ODS III, 2.2 µm, 2.0 x 150 mm",Shim-pack XR-ODS III,C18,2.2,150,2.0,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00067,SHIM-000067,"Shim-pack XR-ODS III, 3 µm, 2.1 x 50 mm",Shim-pack XR-ODS III,C18,3.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00068,SHIM-000068,"Shim-pack XR-ODS III, 3 µm, 2.1 x 100 mm",Shim-pack XR-ODS III,C18,3.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00069,SHIM-000069,"Shim-pack XR-ODS III, 3 µm, 2.1 x 150 mm",Shim-pack XR-ODS III,C18,3.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00070,SHIM-000070,"Shim-pack XR-ODS III, 3 µm, 4.6 x 250 mm",Shim-pack XR-ODS III,C18,3.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00071,SHIM-000071,"Shim-pack XR-ODS III, 5 µm, 4.6 x 150 mm",Shim-pack XR-ODS III,C18,5.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Shimadzu,SHIM-00072,SHIM-000072,"Shim-pack XR-ODS III, 5 µm, 4.6 x 250 mm",Shim-pack XR-ODS III,C18,5.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00001,WAT-000001,"ACQUITY UPLC BEH C18, 1.7 µm, 2.1 x 30 mm",ACQUITY UPLC BEH C18,BEH C18,1.7,30,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00002,WAT-000002,"ACQUITY UPLC BEH C18, 1.7 µm, 2.1 x 50 mm",ACQUITY UPLC BEH C18,BEH C18,1.7,50,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00003,WAT-000003,"ACQUITY UPLC BEH C18, 1.7 µm, 4.6 x 50 mm",ACQUITY UPLC BEH C18,BEH C18,1.7,50,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00004,WAT-000004,"ACQUITY UPLC BEH C18, 1.7 µm, 2.1 x 100 mm",ACQUITY UPLC BEH C18,BEH C18,1.7,100,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00005,WAT-000005,"ACQUITY UPLC BEH C18, 1.7 µm, 4.6 x 100 mm",ACQUITY UPLC BEH C18,BEH C18,1.7,100,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00006,WAT-000006,"ACQUITY UPLC BEH C18, 1.7 µm, 2.1 x 150 mm",ACQUITY UPLC BEH C18,BEH C18,1.7,150,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00007,WAT-000007,"ACQUITY UPLC BEH C18, 1.7 µm, 4.6 x 150 mm",ACQUITY UPLC BEH C18,BEH C18,1.7,150,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00008,WAT-000008,"ACQUITY UPLC BEH C8, 1.7 µm, 2.1 x 30 mm",ACQUITY UPLC BEH C8,BEH C8,1.7,30,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00009,WAT-000009,"ACQUITY UPLC BEH C8, 1.7 µm, 2.1 x 50 mm",ACQUITY UPLC BEH C8,BEH C8,1.7,50,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00010,WAT-000010,"ACQUITY UPLC BEH C8, 1.7 µm, 4.6 x 50 mm",ACQUITY UPLC BEH C8,BEH C8,1.7,50,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00011,WAT-000011,"ACQUITY UPLC BEH C8, 1.7 µm, 2.1 x 100 mm",ACQUITY UPLC BEH C8,BEH C8,1.7,100,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00012,WAT-000012,"ACQUITY UPLC BEH C8, 1.7 µm, 4.6 x 100 mm",ACQUITY UPLC BEH C8,BEH C8,1.7,100,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00013,WAT-000013,"ACQUITY UPLC BEH C8, 1.7 µm, 2.1 x 150 mm",ACQUITY UPLC BEH C8,BEH C8,1.7,150,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00014,WAT-000014,"ACQUITY UPLC BEH C8, 1.7 µm, 4.6 x 150 mm",ACQUITY UPLC BEH C8,BEH C8,1.7,150,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00015,WAT-000015,"ACQUITY UPLC CSH C18, 1.7 µm, 2.1 x 30 mm",ACQUITY UPLC CSH C18,CSH C18,1.7,30,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00016,WAT-000016,"ACQUITY UPLC CSH C18, 1.7 µm, 2.1 x 50 mm",ACQUITY UPLC CSH C18,CSH C18,1.7,50,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00017,WAT-000017,"ACQUITY UPLC CSH C18, 1.7 µm, 4.6 x 50 mm",ACQUITY UPLC CSH C18,CSH C18,1.7,50,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00018,WAT-000018,"ACQUITY UPLC CSH C18, 1.7 µm, 2.1 x 100 mm",ACQUITY UPLC CSH C18,CSH C18,1.7,100,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00019,WAT-000019,"ACQUITY UPLC CSH C18, 1.7 µm, 4.6 x 100 mm",ACQUITY UPLC CSH C18,CSH C18,1.7,100,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00020,WAT-000020,"ACQUITY UPLC CSH C18, 1.7 µm, 2.1 x 150 mm",ACQUITY UPLC CSH C18,CSH C18,1.7,150,2.1,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00021,WAT-000021,"ACQUITY UPLC CSH C18, 1.7 µm, 4.6 x 150 mm",ACQUITY UPLC CSH C18,CSH C18,1.7,150,4.6,130.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00022,WAT-000022,"ACQUITY UPLC HSS T3, 1.8 µm, 2.1 x 30 mm",ACQUITY UPLC HSS T3,HSS T3,1.8,30,2.1,100.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00023,WAT-000023,"ACQUITY UPLC HSS T3, 1.8 µm, 2.1 x 50 mm",ACQUITY UPLC HSS T3,HSS T3,1.8,50,2.1,100.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00024,WAT-000024,"ACQUITY UPLC HSS T3, 1.8 µm, 4.6 x 50 mm",ACQUITY UPLC HSS T3,HSS T3,1.8,50,4.6,100.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00025,WAT-000025,"ACQUITY UPLC HSS T3, 1.8 µm, 2.1 x 100 mm",ACQUITY UPLC HSS T3,HSS T3,1.8,100,2.1,100.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00026,WAT-000026,"ACQUITY UPLC HSS T3, 1.8 µm, 4.6 x 100 mm",ACQUITY UPLC HSS T3,HSS T3,1.8,100,4.6,100.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00027,WAT-000027,"ACQUITY UPLC HSS T3, 1.8 µm, 2.1 x 150 mm",ACQUITY UPLC HSS T3,HSS T3,1.8,150,2.1,100.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00028,WAT-000028,"ACQUITY UPLC HSS T3, 1.8 µm, 4.6 x 150 mm",ACQUITY UPLC HSS T3,HSS T3,1.8,150,4.6,100.0,UPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00029,WAT-000029,"XBridge BEH C18, 2.5 µm, 2.1 x 30 mm",XBridge BEH C18,BEH C18,2.5,30,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00030,WAT-000030,"XBridge BEH C18, 2.5 µm, 2.1 x 50 mm",XBridge BEH C18,BEH C18,2.5,50,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00031,WAT-000031,"XBridge BEH C18, 2.5 µm, 4.6 x 50 mm",XBridge BEH C18,BEH C18,2.5,50,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00032,WAT-000032,"XBridge BEH C18, 2.5 µm, 2.1 x 100 mm",XBridge BEH C18,BEH C18,2.5,100,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00033,WAT-000033,"XBridge BEH C18, 2.5 µm, 4.6 x 100 mm",XBridge BEH C18,BEH C18,2.5,100,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00034,WAT-000034,"XBridge BEH C18, 2.5 µm, 2.1 x 150 mm",XBridge BEH C18,BEH C18,2.5,150,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00035,WAT-000035,"XBridge BEH C18, 2.5 µm, 4.6 x 150 mm",XBridge BEH C18,BEH C18,2.5,150,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00036,WAT-000036,"XBridge BEH C18, 2.5 µm, 4.6 x 250 mm",XBridge BEH C18,BEH C18,2.5,250,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00037,WAT-000037,"XBridge BEH C8, 2.5 µm, 2.1 x 30 mm",XBridge BEH C8,BEH C8,2.5,30,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00038,WAT-000038,"XBridge BEH C8, 2.5 µm, 2.1 x 50 mm",XBridge BEH C8,BEH C8,2.5,50,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00039,WAT-000039,"XBridge BEH C8, 2.5 µm, 4.6 x 50 mm",XBridge BEH C8,BEH C8,2.5,50,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00040,WAT-000040,"XBridge BEH C8, 2.5 µm, 2.1 x 100 mm",XBridge BEH C8,BEH C8,2.5,100,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00041,WAT-000041,"XBridge BEH C8, 2.5 µm, 4.6 x 100 mm",XBridge BEH C8,BEH C8,2.5,100,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00042,WAT-000042,"XBridge BEH C8, 2.5 µm, 2.1 x 150 mm",XBridge BEH C8,BEH C8,2.5,150,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00043,WAT-000043,"XBridge BEH C8, 2.5 µm, 4.6 x 150 mm",XBridge BEH C8,BEH C8,2.5,150,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00044,WAT-000044,"XBridge BEH C8, 2.5 µm, 4.6 x 250 mm",XBridge BEH C8,BEH C8,2.5,250,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00045,WAT-000045,"XBridge Shield RP18, 2.5 µm, 2.1 x 30 mm",XBridge Shield RP18,Shield RP18,2.5,30,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00046,WAT-000046,"XBridge Shield RP18, 2.5 µm, 2.1 x 50 mm",XBridge Shield RP18,Shield RP18,2.5,50,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00047,WAT-000047,"XBridge Shield RP18, 2.5 µm, 4.6 x 50 mm",XBridge Shield RP18,Shield RP18,2.5,50,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00048,WAT-000048,"XBridge Shield RP18, 2.5 µm, 2.1 x 100 mm",XBridge Shield RP18,Shield RP18,2.5,100,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00049,WAT-000049,"XBridge Shield RP18, 2.5 µm, 4.6 x 100 mm",XBridge Shield RP18,Shield RP18,2.5,100,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00050,WAT-000050,"XBridge Shield RP18, 2.5 µm, 2.1 x 150 mm",XBridge Shield RP18,Shield RP18,2.5,150,2.1,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00051,WAT-000051,"XBridge Shield RP18, 2.5 µm, 4.6 x 150 mm",XBridge Shield RP18,Shield RP18,2.5,150,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00052,WAT-000052,"XBridge Shield RP18, 2.5 µm, 4.6 x 250 mm",XBridge Shield RP18,Shield RP18,2.5,250,4.6,130.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00053,WAT-000053,"Atlantis T3, 3 µm, 2.1 x 30 mm",Atlantis T3,T3,3.0,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00054,WAT-000054,"Atlantis T3, 3 µm, 2.1 x 50 mm",Atlantis T3,T3,3.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00055,WAT-000055,"Atlantis T3, 3 µm, 4.6 x 50 mm",Atlantis T3,T3,3.0,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00056,WAT-000056,"Atlantis T3, 3 µm, 2.1 x 100 mm",Atlantis T3,T3,3.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00057,WAT-000057,"Atlantis T3, 3 µm, 4.6 x 100 mm",Atlantis T3,T3,3.0,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00058,WAT-000058,"Atlantis T3, 3 µm, 2.1 x 150 mm",Atlantis T3,T3,3.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00059,WAT-000059,"Atlantis T3, 3 µm, 4.6 x 150 mm",Atlantis T3,T3,3.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00060,WAT-000060,"Atlantis T3, 3 µm, 4.6 x 250 mm",Atlantis T3,T3,3.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00061,WAT-000061,"Atlantis dC18, 3 µm, 2.1 x 30 mm",Atlantis dC18,dC18,3.0,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00062,WAT-000062,"Atlantis dC18, 3 µm, 2.1 x 50 mm",Atlantis dC18,dC18,3.0,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00063,WAT-000063,"Atlantis dC18, 3 µm, 4.6 x 50 mm",Atlantis dC18,dC18,3.0,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00064,WAT-000064,"Atlantis dC18, 3 µm, 2.1 x 100 mm",Atlantis dC18,dC18,3.0,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00065,WAT-000065,"Atlantis dC18, 3 µm, 4.6 x 100 mm",Atlantis dC18,dC18,3.0,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00066,WAT-000066,"Atlantis dC18, 3 µm, 2.1 x 150 mm",Atlantis dC18,dC18,3.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00067,WAT-000067,"Atlantis dC18, 3 µm, 4.6 x 150 mm",Atlantis dC18,dC18,3.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00068,WAT-000068,"Atlantis dC18, 3 µm, 4.6 x 250 mm",Atlantis dC18,dC18,3.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00069,WAT-000069,"Symmetry C18, 3.5 µm, 2.1 x 30 mm",Symmetry C18,C18,3.5,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00070,WAT-000070,"Symmetry C18, 3.5 µm, 2.1 x 50 mm",Symmetry C18,C18,3.5,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00071,WAT-000071,"Symmetry C18, 3.5 µm, 4.6 x 50 mm",Symmetry C18,C18,3.5,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00072,WAT-000072,"Symmetry C18, 3.5 µm, 2.1 x 100 mm",Symmetry C18,C18,3.5,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00073,WAT-000073,"Symmetry C18, 3.5 µm, 4.6 x 100 mm",Symmetry C18,C18,3.5,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00074,WAT-000074,"Symmetry C18, 3.5 µm, 2.1 x 150 mm",Symmetry C18,C18,3.5,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00075,WAT-000075,"Symmetry C18, 3.5 µm, 4.6 x 150 mm",Symmetry C18,C18,3.5,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00076,WAT-000076,"Symmetry C18, 3.5 µm, 4.6 x 250 mm",Symmetry C18,C18,3.5,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00077,WAT-000077,"Symmetry C8, 3.5 µm, 2.1 x 30 mm",Symmetry C8,C8,3.5,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00078,WAT-000078,"Symmetry C8, 3.5 µm, 2.1 x 50 mm",Symmetry C8,C8,3.5,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00079,WAT-000079,"Symmetry C8, 3.5 µm, 4.6 x 50 mm",Symmetry C8,C8,3.5,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00080,WAT-000080,"Symmetry C8, 3.5 µm, 2.1 x 100 mm",Symmetry C8,C8,3.5,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00081,WAT-000081,"Symmetry C8, 3.5 µm, 4.6 x 100 mm",Symmetry C8,C8,3.5,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00082,WAT-000082,"Symmetry C8, 3.5 µm, 2.1 x 150 mm",Symmetry C8,C8,3.5,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00083,WAT-000083,"Symmetry C8, 3.5 µm, 4.6 x 150 mm",Symmetry C8,C8,3.5,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00084,WAT-000084,"Symmetry C8, 3.5 µm, 4.6 x 250 mm",Symmetry C8,C8,3.5,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00085,WAT-000085,"SunFire C18, 3.5 µm, 2.1 x 30 mm",SunFire C18,C18,3.5,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00086,WAT-000086,"SunFire C18, 3.5 µm, 2.1 x 50 mm",SunFire C18,C18,3.5,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00087,WAT-000087,"SunFire C18, 3.5 µm, 4.6 x 50 mm",SunFire C18,C18,3.5,50,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00088,WAT-000088,"SunFire C18, 3.5 µm, 2.1 x 100 mm",SunFire C18,C18,3.5,100,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00089,WAT-000089,"SunFire C18, 3.5 µm, 4.6 x 100 mm",SunFire C18,C18,3.5,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00090,WAT-000090,"SunFire C18, 3.5 µm, 2.1 x 150 mm",SunFire C18,C18,3.5,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00091,WAT-000091,"SunFire C18, 3.5 µm, 4.6 x 150 mm",SunFire C18,C18,3.5,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00092,WAT-000092,"SunFire C18, 3.5 µm, 4.6 x 250 mm",SunFire C18,C18,3.5,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00093,WAT-000093,"SunFire C8, 3.5 µm, 2.1 x 30 mm",SunFire C8,C8,3.5,30,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATS-00094,WAT-000094,"SunFire C8, 3.5 µm, 2.1 x 50 mm",SunFire C8,C8,3.5,50,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
