productId,partNumber,name,brand,productType,particleSize,poreSize,columnLength,innerDiameter,phaseType,phRange,status,Part Number,Product Name,Chemistry,Pore Size (Å),Particle Size (µm),Inner Diameter (mm),Length (mm),Pack Size,Product Type,Material,Description,pH Stability,Column ID (mm),URL,Brand,Length (Metric),Diameter (Metric),Column Type,Flow Rate,Specifications,Property1,Property2,Property3,Product URL,Price,Stationary Phase,Inner Diameter (ID),Length,Particle Size,Units,Pore Size,Phase,ID (mm),Pack Size (pk),Internal Diameter (ID),Bonded Phase,Product_Type,Product_Name,Part_Number,Internal_Diameter_mm,Length_mm,Particle_Size_um,Notes,Series,Particle Size (um),Full Specs,Name,品牌,产品类型,填料,吸附剂重量,规格,Units per Package,UNSPSC,应用,Endcapped,Ion Exchange Capacity,Mass Spec Compatibility,模式,Sorbent Substrate,Water Wettable,pH Range Min,pH Range Max,Sorbent Type,Sorbent Mass,Tube Volume,Format,Full Description,Sorbent Phase,Housing Type,Housing Volume (mL),Sorbent Mass (mg),Bed Weight (mg),Column Volume (mL),Quantity,Specification,Bed Weight,Volume,Package Size,Source URL,Column/Cartridge Dimension,Package Size (pk),Pore Size (Å),SPE 格式,填料质量 (mg),体积,粒径,吸附剂相,包装单位,productName,url,Filter Material,Diameter,Housing Material,Certified,Unit,List Price,CoreTechnique,CoreSeparationMode,CoreBrand,CorePhase,Phase Composition,Internal Diameter,Material (Membrane),Diameter (Metric) Membrane,Volume (Metric) Receiver,Unit Size
AGIL-821725-953,821725-953,"InfinityLab Poroshell 120 CS-C18, 2.1 mm, 2.7 µm, UHPLC guard, 3/pk",Agilent,HPLC Column,2.7 µm,120 Å (Default for Poroshell 120),5 mm,2.1 mm,CS-C18,1.5-10.0,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-695775-942,695775-942,"InfinityLab Poroshell 120 CS-C18, 2.1 x 100 mm, 2.7 µm",Agilent,HPLC Column,2.7 µm,120 Å (Default for Poroshell 120),100 mm,2.1 mm,CS-C18,1.5-10.0,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-693775-942,693775-942,"InfinityLab Poroshell 120 CS-C18, 2.1 x 150 mm, 2.7 µm",Agilent,HPLC Column,2.7 µm,120 Å (Default for Poroshell 120),150 mm,2.1 mm,CS-C18,1.5-10.0,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-699775-942,699775-942,"InfinityLab Poroshell 120 CS-C18, 2.1 x 50 mm, 2.7 µm",Agilent,HPLC Column,2.7 µm,120 Å (Default for Poroshell 120),50 mm,2.1 mm,CS-C18,1.5-10.0,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-823750-949,823750-949,"InfinityLab Poroshell 120 CS-C18, 3.0 mm, 2.7 µm, UHPLC guard, 3/pk",Agilent,HPLC Column,2.7 µm,120 Å (Default for Poroshell 120),5 mm,3.0 mm,CS-C18,1.5-10.0,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIL-695975-342,695975-342,"InfinityLab Poroshell 120 CS-C18, 3.0 x 100 mm, 2.7 µm",Agilent,HPLC Column,2.7 µm,120 Å (Default for Poroshell 120),100 mm,3.0 mm,CS-C18,1.5-10.0,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-102130,17126-102130,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,100 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-032130,17126-032130,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,30 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-052130,17126-052130,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,50 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-053030,17126-053030,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,50 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-054630,17126-054630,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,50 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-103030,17126-103030,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,100 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-104630,17126-104630,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,100 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-152130,17126-152130,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,150 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-153030,17126-153030,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,150 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-17126-154630,17126-154630,Accucore™ C18 HPLC Columns,Thermo Fisher Scientific,HPLC Column,2.6 μm,80 Å,150 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-154630,25003-154630,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-032130,25003-032130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,30 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-034630,25003-034630,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,30 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-052130,25003-052130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-053030,25003-053030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-054630,25003-054630,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-101030,25003-101030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-102130,25003-102130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-103030,25003-103030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-104030,25003-104030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,4 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-104630,25003-104630,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-152130,25003-152130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-153030,25003-153030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-154030,25003-154030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,4 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-014001,25003-014001,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,4 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-012135,25002-012135,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-022130,25002-022130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,20 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-031030,25002-031030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,30 mm,1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-032130,25002-032130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,30 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-051030,25002-051030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-052130,25002-052130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-053030,25002-053030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-054630,25002-054630,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-101030,25002-101030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-102130,25002-102130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-103030,25002-103030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-152130,25002-152130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25002-202130,25002-202130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,200 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-011001,25003-011001,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-012101,25003-012101,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25003-013001,25003-013001,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-011001,25005-011001,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-012101,25005-012101,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-013001,25005-013001,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-014001,25005-014001,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,10 mm,4 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-029223,25005-029223,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,20 mm,21.2 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-052130,25005-052130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-053030,25005-053030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-054630,25005-054630,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,50 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-102130,25005-102130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-104630,25005-104630,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,100 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-152130,25005-152130,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,2.1 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-153030,25005-153030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-154030,25005-154030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,4 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-154630,25005-154630,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,150 mm,4.6 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THER-25005-253030,25005-253030,Hypersil GOLD™ C18 Selectivity HPLC Columns,Thermo Fisher Scientific,HPLC Column,3 μm,175 Å,250 mm,3 mm,"Reversed Phase
Endcapped",1 to 11,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
