productId,partNumber,brand,name,description,descriptionQuality,specifications
DAIC-61592,61592,Daicel,61592,"CHIRALPAK® AZ-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-61593,61593,Daicel,61593,"CHIRALPAK® AZ-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-61594,61594,Daicel,61594,"CHIRALPAK® AZ-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-61595,61595,Daicel,61595,"CHIRALPAK® AZ-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-63592,63592,Daicel,63592,"CHIRALCEL® OX-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-63593,63593,Daicel,63593,"CHIRALCEL® OX-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-63594,63594,Daicel,63594,"CHIRALCEL® OX-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-63595,63595,Daicel,63595,"CHIRALCEL® OX-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-14892,14892,Daicel,14892,"CHIRALCEL® OD-3R 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-14893,14893,Daicel,14893,"CHIRALCEL® OD-3R 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-14894,14894,Daicel,14894,"CHIRALCEL® OD-3R 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-14895,14895,Daicel,14895,"CHIRALCEL® OD-3R 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-17892,17892,Daicel,17892,"CHIRALCEL® OJ-3R 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-17893,17893,Daicel,17893,"CHIRALCEL® OJ-3R 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-17894,17894,Daicel,17894,"CHIRALCEL® OJ-3R 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-17895,17895,Daicel,17895,"CHIRALCEL® OJ-3R 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-19892,19892,Daicel,"19892
CHIRALPAK® AD","CHIRALPAK® AD-3R 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm"", ""Product Series"": ""CHIRALPAK® AD""}"
DAIC-19893,19893,Daicel,"19893
CHIRALPAK® AD","CHIRALPAK® AD-3R 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm"", ""Product Series"": ""CHIRALPAK® AD""}"
DAIC-19894,19894,Daicel,"19894
CHIRALPAK® AD","CHIRALPAK® AD-3R 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm"", ""Product Series"": ""CHIRALPAK® AD""}"
DAIC-19895,19895,Daicel,"19895
CHIRALPAK® AD","CHIRALPAK® AD-3R 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® AD""}"
DAIC-20892,20892,Daicel,20892,"CHIRALPAK® AS-3R 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-20893,20893,Daicel,20893,"CHIRALPAK® AS-3R 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-20894,20894,Daicel,20894,"CHIRALPAK® AS-3R 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-20895,20895,Daicel,20895,"CHIRALPAK® AS-3R 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-42892,42892,Daicel,42892,"CHIRALCEL® OZ-3R 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-42893,42893,Daicel,42893,"CHIRALCEL® OZ-3R 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-42894,42894,Daicel,42894,"CHIRALCEL® OZ-3R 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-42895,42895,Daicel,42895,"CHIRALCEL® OZ-3R 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-47892,47892,Daicel,47892,"CHIRALPAK® AY-3R 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-47893,47893,Daicel,47893,"CHIRALPAK® AY-3R 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-47894,47894,Daicel,47894,"CHIRALPAK® AY-3R 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-47895,47895,Daicel,47895,"CHIRALPAK® AY-3R 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-61892,61892,Daicel,61892,"CHIRALPAK® AZ-3R 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-61893,61893,Daicel,61893,"CHIRALPAK® AZ-3R 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only) and SFC",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-61894,61894,Daicel,61894,"CHIRALPAK® AZ-3R 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-61895,61895,Daicel,61895,"CHIRALPAK® AZ-3R 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-63892,63892,Daicel,63892,"CHIRALCEL® OX-3R 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-63893,63893,Daicel,63893,"CHIRALCEL® OX-3R 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-63894,63894,Daicel,63894,"CHIRALCEL® OX-3R 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-63895,63895,Daicel,63895,"CHIRALCEL® OX-3R 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Reversed-Phase only)",low,"{""Techniques"": ""Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-93311,93311,Daicel,93311,"CHIRALPAK® IN 4.0x10mm, 5 micron. Guard Cartridges (3) Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC *All Guard Cartridges for analytical columns require a cartridge holder - part# 00011",high,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - Guards, Cartridges, Holders, Other, Column Accessories"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""4.0 mm"", ""Column Length"": ""10 mm""}"
